Temperature;PM2.5;PM10;SO2;CO;status
21.6;330.2;368.1;3.2;23.2;1
30.5;167.1;395.8;16.1;46.9;1
21.8;326.9;368.3;39.7;13.7;1
23.8;191.8;318.7;36.5;2.5;1
40.2;350.1;103.2;27.9;29.1;1
41.0;333.9;201.4;23.0;17.8;1
39.0;254.4;415.9;74.9;19.0;1
40.3;352.4;255.3;29.5;29.1;1
29.9;230.5;243.7;70.7;31.1;1
32.6;58.1;455.6;36.9;21.9;1
29.5;91.1;3.3;80.2;25.4;1
37.5;123.0;407.4;16.7;49.7;1
29.3;31.6;293.5;15.8;47.9;1
13.9;355.7;226.1;68.0;35.4;1
38.3;183.7;204.3;91.5;8.1;1
36.6;46.8;103.7;14.3;18.0;1
38.7;410.0;200.6;7.4;44.2;1
16.7;341.8;234.9;93.5;21.2;1
19.5;226.1;262.5;11.7;47.8;1
20.4;123.7;403.4;25.0;24.4;1
27.8;75.9;272.1;92.9;43.1;1
14.7;229.2;477.8;80.3;1.8;1
23.5;442.6;383.8;34.3;21.7;1
16.4;94.2;113.8;95.5;35.0;1
19.3;284.3;166.3;56.8;43.2;1
34.7;480.8;47.5;7.2;30.5;1
39.9;318.6;567.4;70.3;8.7;1
10.8;220.0;531.9;53.7;44.3;1
29.8;358.2;50.9;57.3;28.7;1
11.3;412.3;344.4;99.4;5.4;1
13.0;295.3;576.2;15.3;23.2;1
34.7;435.9;448.3;65.7;34.9;1
35.7;257.3;295.1;45.9;22.6;1
38.5;415.0;144.7;27.2;43.5;1
26.6;476.0;167.4;69.4;21.2;1
40.1;250.6;441.7;66.8;29.2;1
15.8;302.5;468.3;85.6;10.6;1
18.7;304.7;317.2;87.9;25.6;1
14.7;390.7;72.6;56.2;11.1;1
37.9;411.5;560.3;32.6;11.3;1
18.0;13.6;506.9;53.0;14.0;1
15.4;366.7;84.3;35.9;2.2;1
31.8;391.9;34.0;27.7;8.2;1
12.7;350.2;321.5;55.2;21.2;1
11.6;356.8;170.5;65.8;6.6;1
13.7;20.7;169.9;59.1;6.7;1
10.0;221.0;52.3;95.4;48.4;1
34.4;409.1;572.0;29.9;21.4;1
29.7;467.0;498.1;37.2;20.2;1
17.3;114.7;68.3;66.8;13.4;1
18.2;289.6;526.0;60.0;25.6;1
38.4;402.2;409.8;0.2;29.8;1
27.6;376.2;195.3;31.2;20.9;1
34.4;309.4;522.8;25.4;19.7;1
25.8;9.3;358.8;84.0;35.0;1
18.3;361.9;509.2;86.6;47.5;1
44.0;386.6;281.6;28.4;43.9;1
29.8;361.4;300.4;10.2;5.9;1
14.6;382.9;174.6;20.5;32.6;1
24.2;215.5;232.6;17.7;0.4;1
21.5;496.9;340.7;23.7;31.7;1
17.5;385.4;568.2;23.5;23.2;1
42.7;289.3;360.1;48.0;24.6;1
40.8;467.1;88.4;32.0;29.4;1
17.0;454.1;4.2;56.0;37.1;1
22.3;407.3;510.6;34.4;36.5;1
36.7;281.8;218.6;81.5;2.2;1
17.3;263.6;189.0;95.1;36.8;1
30.7;164.4;480.4;40.4;41.5;1
34.5;125.4;567.2;4.9;3.4;1
32.9;256.2;448.8;24.0;16.1;1
34.7;288.9;104.3;10.2;39.6;1
34.7;122.3;234.8;34.5;24.7;1
43.8;461.3;455.6;64.5;34.7;1
22.1;278.6;544.2;51.9;25.1;1
40.8;263.3;599.2;24.3;48.9;1
10.8;217.8;306.9;76.7;46.8;1
20.1;29.0;493.5;13.1;14.1;1
11.7;441.2;28.0;22.8;19.3;1
32.8;158.5;171.5;67.6;21.6;1
13.5;321.2;222.9;19.7;5.2;1
39.6;303.7;585.3;67.9;20.2;1
32.6;292.2;2.0;97.7;38.7;1
11.0;262.9;184.8;83.1;42.3;1
35.0;90.7;558.2;16.0;44.3;1
40.2;140.3;184.0;52.0;0.7;1
33.1;262.1;135.0;42.2;39.4;1
11.1;394.7;438.1;99.2;25.1;1
40.0;216.0;447.2;96.4;10.3;1
35.6;102.0;283.3;12.7;24.9;1
23.2;44.0;568.2;90.9;42.2;1
21.5;331.5;121.6;19.3;21.7;1
26.8;211.7;548.0;31.9;49.5;1
40.3;62.7;453.3;35.3;30.8;1
18.8;337.2;220.9;28.7;24.5;1
13.5;103.8;484.1;85.3;14.7;1
40.3;254.5;79.9;33.0;0.6;1
10.9;153.1;78.6;81.7;30.5;1
41.9;465.8;558.0;99.4;28.9;1
20.7;114.1;56.9;84.1;25.8;1
27.8;210.0;2.4;34.6;26.9;1
14.6;479.7;233.4;71.1;42.2;1
41.6;159.4;62.3;53.4;15.8;1
36.2;322.3;517.8;78.7;27.5;1
42.3;158.4;553.6;15.3;34.0;1
33.9;55.3;289.5;63.8;10.5;1
16.5;313.8;255.3;77.4;46.2;1
20.8;458.0;323.4;76.1;36.9;1
27.0;226.3;135.7;96.4;2.7;1
31.3;313.1;178.8;5.8;43.3;1
42.4;304.4;60.6;34.6;46.5;1
23.4;207.5;267.9;47.7;39.7;1
34.6;307.4;367.0;31.0;21.3;1
43.6;129.7;558.1;31.0;49.7;1
15.3;189.0;443.4;17.6;6.2;1
40.2;221.2;433.8;81.3;26.8;1
24.7;432.0;184.8;90.8;8.5;1
35.6;174.2;533.0;8.2;22.0;1
20.3;317.6;568.2;15.5;46.4;1
21.7;106.7;559.4;22.8;39.7;1
10.9;126.3;23.3;50.9;39.1;1
44.0;324.2;362.6;79.1;17.7;1
38.5;381.2;385.9;7.1;46.7;1
13.3;231.1;177.0;63.7;18.4;1
45.0;167.5;595.4;14.9;2.0;1
31.2;455.1;174.7;97.1;31.9;1
39.9;67.9;130.0;89.9;18.1;1
12.3;360.4;290.5;95.0;7.7;1
23.6;345.1;193.9;10.6;46.7;1
33.4;345.1;554.4;48.8;31.9;1
13.7;467.7;264.0;16.5;47.0;1
27.1;364.1;246.1;60.0;29.1;1
25.5;150.8;375.5;23.3;3.2;1
17.6;176.7;48.7;77.1;1.5;1
20.5;195.6;454.0;64.4;45.0;1
43.8;15.4;461.0;57.2;1.9;1
20.1;456.8;284.4;82.5;30.8;1
17.5;36.8;573.4;50.0;14.9;1
28.8;349.9;347.6;27.0;34.4;1
33.5;365.1;417.1;62.1;14.2;1
35.4;421.9;554.6;95.7;1.9;1
36.4;276.7;399.8;60.1;36.5;1
11.3;362.6;259.1;63.0;15.5;1
23.8;151.4;14.9;93.5;27.5;1
37.1;372.8;437.0;51.5;38.7;1
41.7;171.7;578.9;99.6;35.1;1
31.1;451.4;282.1;16.0;17.4;1
11.8;81.7;203.9;53.7;37.4;1
23.9;157.9;311.6;21.3;46.3;1
12.6;249.4;437.1;45.3;30.5;1
36.2;387.9;0.4;17.1;35.2;1
12.2;374.4;532.3;22.3;43.3;1
16.5;105.4;531.8;21.1;42.2;1
24.6;72.1;324.8;32.0;17.6;1
26.2;152.0;73.4;13.5;49.6;1
24.2;241.9;403.1;80.9;1.4;1
26.2;269.5;82.7;22.1;49.3;1
35.0;214.6;304.5;41.7;12.3;1
22.9;331.5;56.2;1.6;22.0;1
29.2;213.8;353.4;10.5;44.2;1
20.6;473.2;190.8;89.6;12.2;1
22.4;130.5;498.6;83.7;11.2;1
31.5;313.7;480.0;84.1;32.2;1
27.2;305.7;599.1;41.1;35.3;1
35.3;140.8;154.5;14.2;0.4;1
29.6;205.8;37.1;10.8;22.5;1
38.1;182.7;265.8;60.6;24.5;1
25.5;86.2;50.0;82.8;13.6;1
27.2;238.6;107.1;90.0;27.3;1
33.4;193.3;358.4;28.9;7.7;1
17.7;89.2;355.3;32.1;16.2;1
23.5;224.9;26.0;10.1;35.7;1
31.9;210.9;265.7;77.4;43.7;1
11.0;65.7;318.1;27.6;29.5;1
25.3;65.6;160.8;48.1;3.7;1
31.0;323.8;523.2;92.9;33.9;1
43.9;353.3;96.7;75.2;44.9;1
40.7;470.6;152.3;5.3;25.2;1
19.8;43.5;94.2;0.8;24.7;1
27.8;58.9;69.9;78.7;49.6;1
12.0;25.9;527.4;55.3;31.8;1
18.4;266.1;166.7;72.0;40.3;1
37.1;311.4;433.5;15.7;32.3;1
14.3;201.8;256.8;87.2;11.0;1
19.0;399.0;381.5;77.3;14.2;1
43.0;343.3;556.9;89.1;33.3;1
38.8;492.9;506.8;34.1;22.8;1
37.4;68.9;41.4;27.6;20.2;1
40.3;29.2;507.1;15.2;1.1;1
36.2;137.4;271.1;93.0;44.2;1
14.2;9.5;210.1;17.7;44.2;1
28.1;466.3;403.4;11.9;23.0;1
25.5;152.0;570.1;19.3;35.0;1
20.9;276.2;56.5;77.1;8.9;1
39.2;159.0;460.8;89.0;25.2;1
26.2;122.9;122.1;81.1;21.9;1
12.1;76.2;228.1;56.3;32.8;1
19.6;160.2;524.3;99.4;23.5;1
18.0;307.7;327.5;6.9;24.9;1
41.1;485.8;40.5;86.7;14.8;1
32.7;279.0;304.8;42.8;2.4;1
29.6;266.4;473.8;45.5;45.9;1
27.7;17.6;317.3;12.8;0.6;1
32.8;420.0;100.1;3.3;14.1;1
36.4;22.4;267.0;31.7;22.4;1
29.4;453.1;554.6;17.5;16.0;1
42.8;269.3;394.9;48.3;27.6;1
44.2;84.2;437.9;14.7;23.1;1
44.8;225.9;471.6;13.8;12.8;1
33.4;497.5;54.4;87.7;4.4;1
42.6;152.5;348.9;92.1;6.9;1
24.2;134.7;225.5;96.4;24.3;1
40.1;59.0;83.5;68.1;42.3;1
41.8;298.6;121.6;77.1;5.0;1
41.6;44.6;468.7;83.6;33.9;1
39.1;383.0;96.9;65.9;39.6;1
24.2;459.6;187.5;33.0;13.8;1
15.6;465.9;170.9;15.6;33.4;1
21.7;54.0;29.2;23.7;34.3;1
36.9;279.1;277.3;84.0;35.4;1
18.2;48.6;459.6;69.6;44.5;1
26.7;286.0;13.3;45.6;19.9;1
29.8;407.5;67.5;2.9;12.2;1
31.1;268.9;432.1;26.6;27.2;1
42.8;436.0;356.1;72.9;3.1;1
33.2;400.8;429.1;51.2;16.7;1
37.5;138.3;138.1;43.6;44.2;1
30.4;315.1;482.3;31.4;26.6;1
39.2;3.7;287.9;60.7;21.8;1
19.2;198.0;366.2;96.6;13.3;1
17.3;119.0;55.3;90.1;12.5;1
42.4;468.6;123.0;3.0;11.8;1
34.3;202.7;464.0;48.1;41.5;1
33.5;327.0;134.3;32.9;49.3;1
26.4;366.0;55.5;51.1;26.7;1
23.2;386.6;358.3;60.6;4.0;1
29.4;367.9;328.8;20.0;37.6;1
14.2;144.6;364.7;78.2;43.9;1
25.9;343.0;371.0;47.5;46.6;1
25.9;274.5;300.1;99.2;31.4;1
28.8;298.7;296.3;2.5;25.3;1
32.2;0.4;554.5;19.0;31.0;1
43.5;129.1;320.3;69.0;0.6;1
32.8;465.3;370.4;69.5;32.8;1
40.9;145.0;160.2;58.2;35.5;1
29.5;219.0;522.7;97.2;36.1;1
31.9;93.3;14.6;41.5;28.2;1
12.4;69.3;334.3;41.7;35.0;1
14.7;104.3;230.3;91.0;31.9;1
30.3;276.8;362.3;53.8;5.8;1
23.8;459.5;216.1;35.4;44.9;1
38.0;163.1;430.6;71.9;31.1;1
29.0;161.7;12.2;62.0;36.4;1
40.9;282.1;243.5;30.6;17.1;1
44.0;178.4;498.8;29.8;46.0;1
15.2;455.2;150.1;39.6;25.1;1
23.8;188.9;31.7;7.2;34.0;1
33.3;245.2;297.9;94.3;47.6;1
20.7;266.7;585.9;18.3;45.8;1
19.3;391.0;38.5;19.4;32.2;1
38.5;282.0;42.0;64.7;8.3;1
44.3;119.6;357.1;72.4;47.5;1
37.1;62.0;150.0;73.7;49.2;1
28.3;468.9;246.1;37.5;5.2;1
25.5;400.8;498.3;87.3;22.5;1
28.9;11.5;119.3;54.4;27.4;1
26.2;410.8;431.6;43.9;4.6;1
27.6;295.3;302.7;81.0;9.5;1
17.1;259.4;543.0;24.4;26.9;1
41.6;6.1;583.8;86.0;48.2;1
36.4;390.4;291.0;53.9;1.4;1
33.8;99.0;350.8;90.0;45.6;1
43.2;364.0;447.5;20.2;44.9;1
20.0;7.9;191.2;93.6;42.9;1
12.8;398.2;136.0;68.8;18.9;1
38.9;11.5;578.8;61.8;24.5;1
44.9;117.9;259.6;42.2;20.2;1
30.2;134.1;1.0;95.6;47.4;1
12.1;78.8;502.6;44.4;26.1;1
37.3;240.5;359.8;49.9;4.0;1
12.6;141.8;101.1;78.1;13.7;1
28.9;496.6;18.1;28.5;23.1;1
19.7;290.0;174.9;29.1;47.7;1
42.0;283.2;556.7;77.5;28.4;1
25.8;110.4;560.1;12.9;34.8;1
41.4;204.3;186.6;82.3;4.4;1
20.5;62.0;501.6;62.5;43.9;1
23.6;381.3;265.1;53.9;27.0;1
43.1;165.6;392.6;22.9;46.1;1
17.0;376.0;200.7;78.6;22.3;1
30.2;185.8;309.6;80.5;34.2;1
23.6;494.4;176.3;48.3;23.5;1
37.1;85.6;36.7;38.9;7.1;0
14.5;0.8;83.6;24.6;13.6;1
25.3;297.4;174.4;75.4;3.4;1
34.5;476.5;585.8;63.9;22.0;1
24.2;323.5;579.4;20.7;32.5;1
12.0;42.9;496.6;79.4;12.2;1
34.7;270.2;139.5;88.2;24.5;1
27.6;454.7;265.0;5.9;22.9;1
10.4;3.3;263.9;77.2;26.7;1
31.4;83.5;232.2;85.3;9.2;1
42.2;407.3;26.9;99.2;26.7;1
13.9;447.0;320.7;23.8;18.2;1
30.7;353.6;43.7;37.1;14.3;1
35.5;495.8;481.2;96.6;29.3;1
12.5;45.1;414.8;9.4;7.4;1
10.8;272.8;211.6;52.4;45.0;1
26.2;342.5;388.3;50.7;46.7;1
37.7;351.3;139.8;60.7;33.0;1
15.6;396.7;159.2;33.1;15.2;1
39.3;458.8;188.5;92.6;31.3;1
33.0;180.8;478.2;27.0;30.1;1
21.6;21.5;126.4;65.0;19.6;1
28.1;181.2;337.7;49.6;14.4;1
43.8;335.8;120.3;26.7;8.4;1
17.6;106.7;171.0;18.9;10.9;1
27.5;405.0;141.3;95.7;32.7;1
31.9;109.9;387.0;56.1;44.3;1
14.8;5.0;316.0;60.4;19.2;1
11.5;254.0;432.8;78.3;6.1;1
10.5;363.2;132.0;8.1;0.6;1
21.4;174.8;5.5;71.4;20.3;1
12.6;374.4;408.3;16.5;11.6;1
38.1;219.2;68.9;74.0;16.1;1
44.9;85.9;147.8;14.1;12.1;1
12.1;45.3;183.4;83.2;33.2;1
25.1;355.3;448.1;68.1;31.9;1
10.9;192.9;375.5;38.6;45.6;1
14.7;456.4;110.6;35.9;35.0;1
21.3;270.1;358.7;14.9;8.2;1
23.8;174.2;424.9;90.4;37.6;1
42.9;174.5;233.3;11.9;9.1;1
23.9;65.7;147.6;47.2;27.9;1
27.4;296.9;407.4;23.7;3.9;1
18.6;291.1;366.5;99.6;2.4;1
10.0;400.0;46.7;58.6;23.2;1
41.5;100.6;400.0;15.0;5.2;1
12.9;145.4;293.1;66.8;15.3;1
43.7;48.6;452.0;99.2;16.9;1
14.6;147.7;114.4;60.5;38.5;1
31.2;214.1;154.9;45.7;16.6;1
45.0;482.0;326.0;29.3;24.7;1
14.8;326.5;289.0;9.2;38.6;1
24.8;391.4;231.8;22.8;10.2;1
37.3;162.8;447.6;55.4;40.2;1
11.1;72.3;338.9;75.4;41.6;1
34.1;128.4;426.2;87.8;49.4;1
12.8;128.2;92.0;79.4;22.2;1
18.3;291.6;437.4;12.5;18.5;1
15.6;170.7;276.9;77.3;35.1;1
41.8;428.7;20.3;58.2;2.9;1
16.3;494.3;140.7;46.9;2.0;1
11.4;171.6;15.5;57.3;16.7;1
30.6;352.5;274.1;0.8;36.5;1
22.1;328.7;195.5;6.8;5.8;1
24.2;97.2;592.5;52.6;31.8;1
14.2;459.0;521.1;17.4;13.5;1
36.2;99.7;495.4;54.6;32.6;1
31.1;368.5;300.7;35.4;22.8;1
22.7;173.8;484.3;90.7;5.8;1
16.0;183.5;160.1;95.0;12.4;1
30.8;227.7;336.4;98.0;11.0;1
37.3;432.3;235.8;89.9;8.2;1
20.9;70.1;102.8;98.6;23.4;1
10.9;27.3;43.6;70.6;47.7;1
17.5;201.0;334.9;96.1;32.9;1
33.9;27.8;58.6;64.2;41.8;1
44.6;343.8;430.8;80.9;49.1;1
10.5;380.2;552.9;13.2;27.0;1
20.7;427.4;97.3;68.3;11.9;1
12.2;371.9;282.6;93.1;46.4;1
21.1;458.2;443.3;54.0;34.9;1
24.2;374.2;172.1;18.7;47.9;1
42.2;468.0;552.5;52.7;32.6;1
12.8;96.6;533.1;70.7;38.8;1
37.2;249.9;62.3;77.0;44.5;1
23.8;497.0;16.4;52.4;38.0;1
38.4;340.8;585.9;21.7;28.1;1
28.0;439.3;573.9;92.7;23.6;1
11.4;15.2;253.4;77.4;41.2;1
43.1;435.9;30.3;27.1;38.6;1
12.9;348.9;371.3;81.2;18.3;1
30.9;85.4;176.0;34.8;24.9;1
40.7;12.8;562.0;31.2;31.7;1
12.8;130.0;476.8;86.3;1.4;1
29.4;457.9;389.8;87.3;12.4;1
38.9;334.1;170.7;39.8;12.5;1
44.5;459.7;420.8;0.9;44.2;1
35.4;223.1;173.5;18.7;16.6;1
19.7;468.3;22.6;90.9;27.3;1
34.5;231.5;305.1;89.9;41.6;1
34.7;102.1;293.2;45.3;13.0;1
34.5;75.7;457.8;30.4;6.2;1
39.9;496.9;519.4;30.3;47.4;1
13.1;166.9;212.7;89.7;35.2;1
13.8;80.0;269.7;32.5;8.9;1
32.4;4.2;282.2;51.2;41.0;1
43.4;142.8;194.5;73.1;39.4;1
26.3;444.6;446.0;20.9;41.9;1
43.6;267.0;313.3;25.4;13.8;1
42.8;316.2;548.4;35.8;22.4;1
41.6;461.2;390.2;65.4;34.7;1
41.8;256.4;127.1;81.7;19.5;1
41.4;419.1;98.9;54.7;3.5;1
38.7;161.9;223.4;13.3;6.8;1
34.3;488.6;208.2;44.6;29.9;1
10.9;39.4;244.3;12.8;18.8;1
14.6;362.4;110.2;8.8;0.3;1
14.7;330.3;586.9;59.0;38.3;1
10.8;95.8;87.4;95.6;20.8;1
14.1;194.4;391.6;83.8;15.7;1
42.2;156.4;7.8;77.4;35.7;1
33.2;47.2;244.2;72.7;22.8;1
20.9;292.4;185.5;89.7;34.7;1
37.8;496.8;229.2;75.3;0.7;1
27.1;279.8;298.8;62.7;0.5;1
15.0;272.6;360.2;36.5;28.0;1
41.0;20.2;350.1;10.1;49.1;1
21.9;69.6;378.4;46.1;13.6;1
34.5;256.6;506.7;92.5;34.1;1
20.2;492.6;532.0;58.3;8.6;1
27.5;438.3;442.4;18.5;15.6;1
38.6;170.1;47.4;64.9;3.9;1
15.5;271.5;576.8;46.5;44.0;1
44.2;276.4;568.4;93.1;15.5;1
12.5;342.7;427.0;16.1;11.5;1
28.7;343.9;310.5;71.2;36.5;1
42.1;394.9;150.4;68.2;10.0;1
43.1;12.5;453.8;98.4;12.0;1
18.1;471.8;526.7;56.5;5.2;1
15.0;35.0;399.1;87.2;48.1;1
35.4;238.1;377.4;2.5;12.4;1
11.5;459.8;115.8;12.3;49.8;1
27.0;243.8;214.7;34.6;8.8;1
37.9;31.8;433.9;61.9;1.0;1
29.6;114.6;10.1;44.9;44.8;1
16.6;289.3;384.8;20.3;29.0;1
27.0;43.9;460.0;58.9;17.6;1
42.2;211.8;200.8;56.7;25.7;1
31.6;164.5;45.7;52.4;13.0;1
35.3;407.6;491.5;9.1;31.7;1
21.8;55.1;85.1;92.7;30.8;1
16.6;341.4;222.5;59.2;4.0;1
18.9;203.3;424.4;26.4;45.5;1
28.7;293.9;490.2;68.7;23.0;1
19.8;102.8;517.4;31.8;9.8;1
29.0;304.9;318.3;50.6;15.4;1
34.8;337.0;285.5;34.1;43.3;1
35.7;35.1;509.0;88.0;19.2;1
15.8;412.2;337.8;99.4;28.1;1
36.3;430.6;347.2;16.1;47.4;1
33.5;31.8;260.4;2.4;32.6;1
10.4;301.6;223.7;21.9;33.8;1
12.1;297.0;288.3;59.0;12.4;1
32.6;6.2;218.9;17.4;33.4;1
23.4;171.2;206.1;81.1;19.7;1
15.1;484.5;596.2;40.9;45.6;1
11.6;277.7;201.7;61.1;6.5;1
15.6;466.6;153.8;45.6;14.3;1
43.5;337.8;212.4;90.3;3.3;1
35.5;14.2;354.5;3.5;19.0;1
28.5;38.9;546.6;72.9;7.4;1
43.0;361.1;472.7;65.2;42.3;1
31.7;277.3;505.3;65.0;46.3;1
35.4;63.6;515.4;41.4;33.5;1
19.9;307.0;552.3;1.6;5.2;1
30.6;405.1;141.0;68.9;17.1;1
15.0;376.5;275.0;82.9;48.2;1
24.2;123.1;231.1;8.5;6.8;1
11.2;129.1;229.1;44.2;27.8;1
17.6;483.9;391.4;16.3;17.6;1
12.6;443.7;241.1;61.1;50.0;1
23.6;159.2;369.8;78.6;14.3;1
39.5;412.0;229.4;66.7;2.4;1
23.2;80.9;186.7;31.8;35.1;1
39.1;98.4;211.8;14.0;16.3;1
33.0;90.6;482.3;79.4;32.9;1
27.8;43.9;360.6;32.4;5.2;1
18.3;427.3;584.4;2.2;26.2;1
42.3;289.4;499.6;57.1;18.8;1
11.9;129.5;291.5;24.7;26.8;1
34.1;424.3;145.4;84.1;42.7;1
31.7;401.3;404.3;14.3;48.6;1
25.4;50.5;436.0;43.5;37.7;1
18.4;322.1;278.5;25.3;38.3;1
25.1;360.9;138.0;69.0;26.4;1
40.5;357.9;334.3;54.9;4.9;1
39.3;361.6;152.3;79.1;33.4;1
42.9;84.7;564.0;45.9;7.4;1
20.8;157.5;377.3;0.5;12.3;1
23.5;422.1;175.2;21.5;35.4;1
10.7;449.2;129.4;99.9;32.8;1
43.0;139.6;430.0;40.5;15.7;1
21.5;11.5;424.7;62.0;38.6;1
24.1;429.9;358.3;90.5;47.0;1
41.8;188.5;368.6;2.1;27.3;1
28.4;164.7;362.3;66.0;33.9;1
29.8;173.5;216.1;28.8;13.6;1
16.2;207.8;562.4;27.9;48.5;1
27.5;189.1;287.6;22.5;13.7;1
42.1;283.2;12.2;82.3;44.4;1
29.6;39.5;209.0;37.3;46.4;1
18.9;485.8;78.2;6.7;36.0;1
11.1;468.2;218.0;9.7;40.6;1
21.8;467.2;365.0;14.9;22.9;1
30.0;439.6;13.6;89.9;46.0;1
11.5;330.2;522.1;42.7;37.1;1
31.3;110.6;366.2;91.6;16.3;1
28.3;24.7;177.2;81.7;1.7;1
37.4;49.7;186.7;83.8;27.0;1
11.0;162.0;279.4;28.7;42.0;1
37.3;251.9;148.9;27.1;43.0;1
28.2;496.6;2.6;56.0;41.8;1
23.0;217.7;15.9;41.8;10.7;1
43.8;262.3;214.6;50.9;21.3;1
15.6;347.6;74.5;5.3;30.7;1
28.9;90.4;13.4;97.2;33.4;1
21.2;466.4;515.6;5.8;16.7;1
28.5;264.5;164.5;17.9;34.6;1
29.3;138.1;301.9;67.8;29.5;1
13.1;467.6;107.6;15.6;28.3;1
33.1;312.7;28.0;10.7;33.2;1
32.2;241.8;446.9;15.4;30.2;1
36.9;290.1;75.0;6.2;8.3;1
13.2;374.2;15.4;25.1;43.7;1
20.4;77.3;352.3;27.1;12.0;1
32.8;432.4;8.1;49.9;37.2;1
14.8;479.8;261.8;43.9;8.8;1
33.7;283.5;173.3;47.4;33.0;1
12.1;341.1;191.7;61.6;44.8;1
21.7;429.9;2.3;23.1;0.5;1
39.6;187.4;578.6;13.5;49.0;1
37.1;496.4;310.2;87.9;1.5;1
32.6;340.3;343.5;63.4;0.6;1
40.5;212.0;399.7;6.1;42.9;1
34.8;338.7;478.5;96.1;35.4;1
28.2;260.8;364.7;69.3;5.3;1
44.3;55.8;457.3;15.2;46.9;1
34.3;397.9;269.2;96.9;33.6;1
31.0;282.2;222.8;36.5;5.6;1
24.3;397.9;493.9;98.5;43.0;1
41.6;77.5;519.2;10.3;24.0;1
20.3;269.2;82.7;16.0;13.9;1
10.3;383.3;325.6;65.7;41.3;1
16.9;494.2;410.2;2.2;36.9;1
13.8;442.2;50.2;1.9;31.2;1
21.2;432.2;557.8;79.2;44.9;1
38.9;123.7;312.1;16.8;43.1;1
32.8;419.0;387.3;91.9;11.3;1
15.9;84.6;106.9;42.6;43.9;1
37.6;99.1;158.7;87.4;18.7;1
27.6;55.1;72.6;41.8;21.6;1
27.9;428.8;158.4;53.0;48.6;1
22.7;54.1;295.4;31.7;38.0;1
40.3;69.1;500.2;65.8;16.1;1
21.1;122.9;320.2;31.8;32.4;1
13.3;286.3;146.7;22.3;27.0;1
20.6;440.1;26.8;8.1;5.8;1
35.0;209.1;373.2;5.8;44.4;1
33.0;273.1;252.1;30.6;41.1;1
16.6;83.2;590.6;73.6;38.9;1
13.9;133.0;467.9;20.6;28.0;1
33.1;67.0;485.0;29.9;11.0;1
33.7;205.0;7.3;90.5;44.2;1
22.8;295.2;466.7;63.9;17.6;1
39.5;142.0;116.8;92.0;1.0;1
44.2;423.0;351.5;91.1;49.1;1
17.2;490.6;268.5;6.3;43.1;1
30.2;60.1;343.0;95.5;31.1;1
10.2;8.9;80.1;5.1;0.6;0
35.0;394.9;274.1;92.6;11.4;1
24.5;95.3;22.2;54.7;22.6;1
16.8;176.6;24.6;53.3;31.4;1
36.3;197.1;394.6;71.3;35.4;1
38.4;458.3;571.0;87.9;39.4;1
13.9;329.4;466.4;61.7;27.8;1
11.4;20.3;281.5;42.5;32.8;1
21.7;7.4;33.5;11.2;40.6;1
31.9;99.8;27.0;78.9;36.0;1
37.8;159.1;94.7;12.8;47.7;1
29.1;242.3;585.5;72.6;43.7;1
30.3;418.9;239.2;52.8;8.5;1
38.0;157.4;506.0;38.6;47.4;1
28.5;188.3;423.1;61.3;10.2;1
31.4;164.7;363.3;77.2;49.6;1
28.1;4.5;568.7;94.1;35.1;1
40.8;477.6;138.2;26.5;31.4;1
18.2;69.5;272.9;94.7;16.2;1
19.2;143.8;518.8;96.1;6.7;1
14.5;64.7;331.1;81.4;6.3;1
38.7;245.3;147.9;88.1;43.3;1
24.4;466.1;125.3;69.2;21.6;1
22.2;50.4;451.7;3.9;28.0;1
44.3;220.4;7.7;57.5;46.6;1
42.4;11.2;548.5;74.7;12.8;1
44.0;385.4;11.1;94.2;38.2;1
15.0;320.6;378.6;57.0;23.5;1
41.2;349.8;362.8;79.4;10.6;1
21.5;236.2;347.0;70.5;42.6;1
10.4;453.8;284.6;28.1;34.0;1
23.7;204.8;511.5;15.5;4.7;1
27.8;257.0;395.6;75.1;27.1;1
13.8;347.6;469.1;23.4;42.6;1
28.8;260.3;69.3;24.5;3.3;1
38.7;94.7;29.9;64.4;20.8;1
23.2;158.5;17.1;78.9;40.3;1
22.3;46.1;88.3;58.2;42.9;1
21.9;216.3;400.2;88.5;38.8;1
42.3;304.7;296.4;21.1;15.3;1
11.7;59.3;451.4;25.2;25.3;1
25.6;315.3;115.0;63.7;37.1;1
19.3;446.4;220.2;82.9;7.6;1
41.3;168.9;533.1;53.9;29.7;1
13.4;111.0;561.4;1.0;36.0;1
24.4;446.5;553.0;67.7;42.5;1
24.2;346.0;491.0;81.4;5.6;1
41.1;52.7;412.9;27.7;16.5;1
17.5;204.1;548.2;5.4;27.1;1
32.6;337.0;428.5;51.8;35.1;1
14.7;287.2;572.4;4.2;36.5;1
43.4;309.3;14.9;41.6;12.7;1
30.8;283.6;553.0;1.8;0.7;1
31.9;399.0;333.4;22.5;34.7;1
25.2;160.2;67.1;38.9;45.5;1
22.0;354.2;128.9;11.2;39.9;1
17.4;495.5;511.3;11.4;31.1;1
31.1;195.0;303.7;82.7;48.9;1
43.4;395.5;589.7;4.1;21.7;1
22.6;123.1;70.5;68.9;26.3;1
40.9;140.9;247.5;81.4;0.6;1
15.2;467.4;199.1;13.1;47.3;1
42.8;13.0;309.7;19.5;29.2;1
22.3;108.7;380.1;64.1;19.5;1
23.3;241.5;397.0;31.6;2.2;1
